,TTR,Root TTR,Log TTR,Maas TTR,Msstr,Ma TTR,HDD,MTLD,MTLD MA,MTLD MA Bi,VocD,YulesK,id,label
19,0.07894736842105263,1.3764944032233704,0.5558926764630223,0.17886827846123607,0.3633333333333333,0.3659607843137255,0.4087658960696805,14.179068865537683,13.963815789473685,13.673024425287355,5.9253513231233015,605.9556786703602,cn03_para_42,1
20,0.07744107744107744,1.3345953623270168,0.5506922593988578,0.18170319229182758,0.36800000000000005,0.37112903225806476,0.40022214609315654,15.675902895234305,15.175084175084175,15.02807438212631,5.618064958421755,628.9607636408982,cn03_para_45,1
21,0.09848484848484848,1.6001893827313254,0.5843124601304287,0.17165793929269416,0.38,0.37265116279069815,0.4226275422876461,15.025592139033511,15.534090909090908,15.098172839506173,6.489597751360409,591.1386593204776,cn03_para_47,1
22,0.08650519031141868,1.4705882352941178,0.568060967173733,0.17552091164517222,0.38,0.37666666666666665,0.4162356735245827,16.6338311315336,15.72318339100346,15.570430538842091,6.22410008395386,579.2555165766694,cn03_para_56,1
23,0.11711711711711711,1.7450057435564632,0.6030522105490592,0.1691765023307628,0.41500000000000004,0.40739884393063686,0.45447051385536485,14.33888423949276,13.896396396396396,13.873557428100384,7.980970728916489,517.409301193085,cn04_para_3,1
24,0.07909604519774012,1.4881832096676548,0.5677348683312822,0.16958202373000522,0.3885714285714285,0.3719999999999997,0.4140189520513613,14.806125631588797,14.872881355932204,14.817658050451573,6.147020470120938,611.0951514571165,cn04_para_17,1
25,0.1497005988023952,1.934558081335342,0.6289331216186491,0.16694296515010296,0.37333333333333335,0.3593220338983052,0.40510902610202565,14.24458684922783,13.395209580838323,13.18171778098717,5.784118905880611,641.8301122306286,cn04_para_27,1
26,0.10486891385767791,1.7135721718138928,0.5963945250880038,0.16633158944625054,0.38,0.37733944954128484,0.42230394572080926,14.292013970103554,14.47565543071161,14.559719669117648,6.504461735291209,581.8569484773247,cn04_para_28,1
27,0.0778816199376947,1.395363930464869,0.5577247963195913,0.1764509538032193,0.36999999999999994,0.37286764705882325,0.41219760997827537,13.375,13.35202492211838,13.174177099301652,6.0914146909373175,596.073407672674,cn04_para_38,1
28,0.08921933085501858,1.4633058260392615,0.568046073285396,0.1777769405834968,0.388,0.3931818181818185,0.42374306815353385,15.383986928104576,14.434944237918216,14.027483428430815,6.539175413127542,595.3483229916668,cn04_para_39,1
29,0.19672131147540983,2.172857905020445,0.6615403639482613,0.16222495807076465,0.4,0.41178082191780807,0.447168374806782,17.874922200963557,17.778688524590162,18.28272204243078,7.532121730554038,494.4907282988444,cn05_para_4,1
30,0.06521739130434782,1.3269776053940743,0.5469482528022575,0.17311871919882668,0.35749999999999993,0.36383561643835666,0.40334634570370437,13.8539117919194,14.060386473429952,14.065586419753085,5.756357645482634,641.3218511517188,cn05_para_7,1
31,0.14534883720930233,1.9062321291575584,0.6253286602574153,0.16759855606439503,0.3866666666666667,0.3765853658536585,0.43700298126454934,14.010189897034884,14.540697674418604,14.676100628930818,7.119246797102723,548.2693347755543,cn05_para_14,1
32,0.11020408163265306,1.7249667254998378,0.5991060117278116,0.16779661778047453,0.38,0.3811224489795918,0.43017673796051686,15.133567133755351,14.63265306122449,14.514676113360323,6.843154723026772,556.4348188254893,cn05_para_15,1
33,0.08856088560885608,1.4578961741538887,0.5672949703428274,0.17785059239348597,0.384,0.3703603603603609,0.4099869715781223,15.336115274122923,14.575645756457565,14.463787247182339,5.937013574466026,627.4424367859914,cn05_para_17,1
34,0.0847457627118644,1.455556274348955,0.5660084004548762,0.17571776295517522,0.368,0.36333333333333395,0.39956405430899233,14.398809523809524,14.315254237288135,14.226392401924317,5.5706582517662255,621.2008043665613,cn05_para_20,1
35,0.11740890688259109,1.8452258126297554,0.6111923183195738,0.16249767073541765,0.395,0.40646464646464586,0.4495574858485223,14.389594932928823,15.178137651821862,14.916720990873532,7.655133106206487,560.5730302086578,cn05_para_23,1
36,0.10416666666666667,1.613743060919757,0.5873176229798752,0.17338056798831247,0.38,0.37424083769633487,0.40325229943811336,14.603594080338267,14.554166666666667,14.501942942885174,5.706110167723058,669.7916666666667,cn05_para_26,1
37,0.24752475247524752,2.487592975524973,0.6974630051635803,0.15094235824340818,0.42,0.4100000000000001,0.46577601522210677,18.37008426966292,15.900990099009901,14.837632884479092,8.481490795801749,447.01499852955595,cn05_para_27,1
38,0.18796992481203006,2.1677749238103,0.6582098211132545,0.16092940405720282,0.38,0.3876190476190474,0.4442163760275277,13.456222026390854,14.18796992481203,14.009456180416786,7.457007635306444,535.9262818700888,cn05_para_29,1
39,0.0764525993883792,1.3825031590233277,0.5559409270287573,0.17659599922150884,0.37999999999999995,0.3776258992805745,0.41636064591522853,14.217391304347826,14.681957186544343,14.433243672190617,6.234172543267874,626.7710349858318,cn05_para_34,1
40,0.09274193548387097,1.4605014605021907,0.568701321860762,0.180124193606787,0.34,0.35236180904522624,0.38601923281404715,12.48838209126338,12.939516129032258,12.84465149128049,5.100805644440978,704.9947970863683,cn05_para_36,1
41,0.08682634730538923,1.5868093999772899,0.5794551937487253,0.16663512432078015,0.37666666666666665,0.38119298245614025,0.4246970643988634,14.213290975582726,14.005988023952096,14.075508072174738,6.525813696153381,617.6270214062893,cn05_para_39,1
42,0.1078838174273859,1.6748072286421603,0.5940231839992574,0.17043405179078708,0.375,0.3617708333333332,0.40516593298670917,14.100936042106941,13.879668049792532,13.86891592920354,5.784687552576009,647.0274272137187,cn05_para_40,1
43,0.12807881773399016,1.8248422564933509,0.6132072708781121,0.1676244391178606,0.36500000000000005,0.37974025974025943,0.40566913048430536,14.5,14.078817733990148,13.72359281107007,5.804626390006306,672.6685918124682,cn05_para_41,1
44,0.06878306878306878,1.3372956996714631,0.5489729775513454,0.17498679238364134,0.3771428571428571,0.38012158054711226,0.41463587193240464,13.597008159564822,13.523809523809524,13.510996027768497,6.1541171857050285,648.6380560454635,cn05_para_43,1
45,0.11688311688311688,1.7764695763913763,0.6055832244615307,0.16687035727262953,0.375,0.3902197802197805,0.42828099406268233,15.41335646140503,15.021645021645021,15.022787807043503,6.749719561564349,577.9501883397987,cn07_para_19,1
46,0.0984251968503937,1.5686395128453963,0.5813042286503209,0.17410591362556566,0.352,0.35385365853658596,0.38842110564392196,13.005760487886334,13.062992125984252,12.949702380952381,5.1621994995957445,662.7813255626511,cn07_para_24,1
47,0.16,2.1166010488516727,0.645177656344168,0.15818828568853072,0.39333333333333337,0.38333333333333314,0.4416724181782421,13.892898383371826,13.577142857142857,12.974134699487692,7.3439970566532535,538.7755102040816,cn07_para_27,1
48,0.05405405405405406,1.138989594902999,0.5213492937335957,0.18080146003420158,0.39,0.37367088607595006,0.40433745342590577,14.216500957827083,14.04054054054054,13.936127260981912,5.752732887924519,639.2541189838487,cn07_para_33,1
49,0.16666666666666666,2.041241452319315,0.6424087238320493,0.1643273344717758,0.3866666666666667,0.3899009900990101,0.4383071960154914,14.137472487160675,15.766666666666667,15.506318681318682,7.147501065001723,545.7777777777778,cn07_para_56,1
50,0.16326530612244897,1.979486637221574,0.6368293279359457,0.1675669115184056,0.4,0.39734693877551064,0.4299042069004349,15.83123671155209,14.5578231292517,14.701556077510276,6.82861496810579,566.4306538942108,cn07_para_60,1
51,0.0851063829787234,1.5436899699759197,0.5749087834287339,0.16887490437969646,0.38666666666666666,0.3862142857142856,0.417744405523948,14.074028786379674,13.610942249240122,13.439657738095239,6.256368939923306,643.5638990770595,cn07_para_72,1
52,0.09578544061302682,1.5474611514754324,0.5784641962373407,0.1744304965850897,0.38,0.3746226415094339,0.4124055449016376,14.303997699165949,13.915708812260537,13.902000000000001,6.079106308412361,630.6425331395606,cn07_para_73,1
53,0.11946902654867257,1.796013284141896,0.6080279652187099,0.1665055136216463,0.375,0.369039548022599,0.42540811402677314,14.60113325220566,14.380530973451327,14.388615585057394,6.605009106285063,560.7330252956378,cn07_para_78,1
54,0.07344632768361582,1.381884408977108,0.5551084885023984,0.17453548142736772,0.3685714285714286,0.3714098360655737,0.41294318482568015,13.921769376181473,13.935028248587571,13.872685546705537,6.09521784047017,620.3517507740434,cn08_para_3,1
55,0.08074534161490683,1.4489233526959173,0.5642163746092803,0.17376741235772836,0.37000000000000005,0.36842490842490955,0.4097419138885632,14.738831615120276,14.354037267080745,14.205358831564569,5.984765425378366,640.9860730681687,cn08_para_9,1
56,0.06788511749347259,1.3285379387997498,0.5477601500239815,0.17506970603010658,0.3628571428571429,0.35999999999999915,0.4028518820431797,14.032195698718564,14.433420365535248,14.456161120177178,5.683981364286712,638.4936839163128,cn08_para_13,1
57,0.0577319587628866,1.2714145057221995,0.5388299293793458,0.17171050514360334,0.3777777777777777,0.38243119266055137,0.4242108810455304,15.484665175321323,14.715463917525772,14.716537566400767,6.5927255503308695,574.9388882984376,cn08_para_14,1
58,0.06398104265402843,1.3143394354803357,0.5452165374200191,0.1732302234781197,0.3625,0.37640750670241374,0.4242651186042559,15.62962962962963,15.388625592417062,15.527577325705604,6.591949753154938,561.3081467172794,cn08_para_16,1
59,0.05542725173210162,1.1533663951973105,0.5235037276752276,0.18073144693128837,0.38999999999999996,0.37500000000000094,0.41060354301311613,14.601860777530751,14.494226327944572,14.496655489884064,5.962523169720014,625.1033393959112,cn08_para_19,1
60,0.06182795698924731,1.1924944489399891,0.5297432752009025,0.18294062219427595,0.34285714285714286,0.35801857585139313,0.3926781855330361,13.689159006958166,13.959677419354838,13.720090204146226,5.325085444574161,672.1875361313447,cn08_para_21,1
61,0.21367521367521367,2.311250817605121,0.6759257156374534,0.15669495201409597,0.38,0.38323529411764673,0.4475646353094562,12.058407938733685,13.512820512820513,13.52893686502177,7.605477562935121,528.891810943093,cn09_para_4,1
62,0.0944055944055944,1.5965434691705231,0.5827159897401951,0.1698785948966439,0.364,0.370548523206751,0.4286638288810091,14.065609110967971,13.821678321678322,13.89963503649635,6.786820869785184,583.1581006406182,cn09_para_13,1
63,0.08517350157728706,1.516471082014672,0.5723030180779328,0.17100633654830616,0.39666666666666667,0.39962686567164246,0.42700086947989024,14.385775228008237,14.053627760252366,14.140893989731198,6.662448376393317,595.4880633701201,cn09_para_26,1
64,0.07466666666666667,1.4459137825841024,0.5622146278820183,0.17007772112436154,0.3742857142857142,0.3745398773006125,0.42575174700463114,14.155982905982906,14.536,14.582739976839536,6.583984139402554,589.2266666666667,cn09_para_29,1
65,0.05702647657841141,1.2636223107382678,0.5377607610836675,0.17176709076605343,0.37999999999999995,0.3823981900452505,0.40911247969515163,14.028571428571428,13.822810590631365,13.796075883575885,5.99068689381309,608.3432539271034,cn09_para_30,1
66,0.0771513353115727,1.4163102478273926,0.5598024249843858,0.17415428376751946,0.37666666666666665,0.389861111111112,0.42378036193659396,15.18247857741125,15.094955489614243,14.892276599234027,6.563098624651434,571.9870739374301,cn09_para_32,1
67,0.14285714285714285,2.0,0.6313247675185968,0.16083509913586325,0.4000000000000001,0.414965986394558,0.46665175665282815,14.403308028019218,16.306122448979593,16.742190467841382,8.587711006657063,462.8279883381924,cn09_para_39,1
68,0.09698996655518395,1.6771133027020966,0.5907076855746455,0.16532579785054957,0.4,0.39383999999999975,0.4404290829995704,14.025913798426405,14.558528428093645,14.472218146246025,7.246869064294734,563.9757944542007,cn09_para_41,1
69,0.13440860215053763,1.8330889377669162,0.615964765582676,0.16921482443875824,0.42,0.40175182481751853,0.44708734486552887,15.926568410069128,15.333333333333334,14.930147058823529,7.587997364848339,506.99502832697425,cn09_para_49,1
70,0.06914893617021277,1.3408476201364314,0.5494641296781073,0.17495262382870894,0.3771428571428571,0.3751070336391446,0.40611630482816413,15.04,14.561170212765957,14.379834254143647,5.795635189024442,616.9363965595292,cn09_para_51,1
71,0.1111111111111111,1.6666666666666667,0.5943161289177871,0.17247125508268318,0.35500000000000004,0.3426136363636365,0.41127586628744617,13.277266509140654,13.155555555555555,13.234986772486774,6.0389088764986525,594.567901234568,cn09_para_52,1
72,0.15204678362573099,1.9882696935448685,0.6336658364005496,0.16405499404793664,0.38000000000000006,0.39573770491803356,0.45108772030239574,14.562905821632722,15.380116959064328,15.593904320987654,7.758995931367527,512.9783523135324,cn09_para_53,1
73,0.0707070707070707,1.407052941362897,0.5570930874349767,0.17049995510047636,0.3742857142857142,0.3755619596541783,0.4116342063475753,14.502945554168221,14.224747474747474,14.26643059106836,6.0558483212465015,627.231915110703,cn10_para_1,1
74,0.06451612903225806,1.2443420336765103,0.536933742789381,0.18014336583379326,0.3657142857142857,0.37003095975232175,0.4210293074282605,13.777777777777779,13.67741935483871,13.501288620019135,6.426440965344384,584.6051566655104,cn10_para_3,1
75,0.1278538812785388,1.8920646595185606,0.6183262493499351,0.16307748953712486,0.365,0.3703529411764707,0.41283330056581935,13.886983076134086,13.780821917808218,13.789983579638752,6.081947360625681,643.4394612289152,cn10_para_7,1
76,0.0847457627118644,1.455556274348955,0.5660084004548762,0.17571776295517522,0.376,0.37951219512195217,0.412707665017928,14.43482905982906,14.328813559322034,14.391300600807643,6.08254974965464,613.846595805803,cn10_para_9,1
77,0.12307692307692308,1.718675697694639,0.6027032232890193,0.1734894200898555,0.3466666666666667,0.35671232876712367,0.4103112381045492,12.72549669672566,13.635897435897435,13.384680439772865,5.977341708859757,618.0144641683103,cn10_para_13,1
78,0.34285714285714286,2.8685486624025445,0.7480422241958162,0.13655522380926538,0.44,0.4428571428571429,0.4827877832744803,16.888384009281193,14.17142857142857,13.365384615384615,9.414592048044197,440.8163265306122,cn10_para_16,1
79,0.07219251336898395,1.3961367629865518,0.5563292637435914,0.1724418489741011,0.3771428571428571,0.3795692307692308,0.4084748489986562,13.846620789974263,13.903743315508022,13.78061123540782,5.921449142793669,615.2592296033629,cn10_para_28,1
80,0.09398496240601503,1.5328483487124147,0.5764982453387794,0.17464842335545888,0.34,0.3543778801843316,0.40602338868071025,14.618397085610201,14.484962406015038,14.612793774319066,5.848743825143316,626.6606365537905,cn10_para_29,1
81,0.08668730650154799,1.5579616754090402,0.5767402266110343,0.1686829857781859,0.3933333333333333,0.3754744525547445,0.4377243763361977,14.614473963304699,14.631578947368421,14.424876110731374,7.131851060582004,576.8290695779697,cn10_para_31,1
82,0.07272727272727272,1.3211565181516327,0.548026048161769,0.1794605718402914,0.3733333333333333,0.3735231316725978,0.40206403460315143,14.626078759135439,15.06060606060606,14.858010622494454,5.679032758234751,622.5895316804408,cn10_para_37,1
83,0.10612244897959183,1.6610790689998436,0.5922457033150003,0.17066804160391957,0.36500000000000005,0.37387755102040837,0.4081406302737314,14.968234903523161,15.179591836734694,15.07593519002464,5.912940239042978,595.7517700957934,cn10_para_42,1
84,0.25252525252525254,2.51259453814803,0.7004987747542474,0.1500781435687957,0.42,0.3936000000000001,0.46950443687676097,13.863213327592488,14.11111111111111,14.36639892904953,8.683085131275314,477.50229568411385,cn10_para_49,1
85,0.06413301662707839,1.3158994828371642,0.5454306023084718,0.1732166669173485,0.3675,0.36247311827957096,0.40194341080867546,12.870954682367199,13.425178147268408,13.362553206753073,5.6781025400459475,642.8535158343725,cn11_para_1,1
86,0.09774436090225563,1.5941622826609112,0.5835226456400019,0.17175162204560954,0.376,0.37142857142857166,0.4088404553198446,14.319409980700303,13.646616541353383,13.68362462944664,5.938050480292546,609.1356210074057,cn11_para_7,1
87,0.06557377049180328,1.25450009637436,0.5384128830032894,0.18006261861132167,0.3657142857142857,0.3537539432176648,0.4012078092210999,13.356834815536153,13.46448087431694,13.437095527866319,5.630551494535047,632.8943832303144,cn11_para_9,1
88,0.06280193236714976,1.2778302866757751,0.5406851981397772,0.1755119380930197,0.37499999999999994,0.3678904109589039,0.40709713003761305,14.537223084220159,14.367149758454106,14.161980000248136,5.8255864263223005,644.2390720903638,cn11_para_13,1
89,0.053604436229205174,1.2468073831378084,0.5350502931378925,0.17011201964742884,0.37399999999999994,0.37597560975609823,0.4138705877956076,14.449359349924853,14.147874306839187,14.191859634076614,6.079726319043302,622.0424284459873,cn11_para_31,1
90,0.10385756676557864,1.9065714874599515,0.6108758421547379,0.15394823336720342,0.41999999999999993,0.4205555555555553,0.4520932481982086,15.658143371325735,16.189910979228486,16.042873115073675,7.802490609197325,544.6908927612288,cn11_para_33,1
91,0.10317460317460317,1.6378460497066512,0.5892283789984948,0.17105502144503482,0.396,0.3849261083743839,0.44112570029486947,13.003118922936473,13.833333333333334,13.802341936845067,7.298344338690588,543.9027462836985,cn12_para_11,1
92,0.09057971014492754,1.504823163572115,0.5727128547898478,0.1750524623590776,0.376,0.3738325991189428,0.4094310165397933,14.235090533068838,14.221014492753623,14.032602385858997,5.939103955092629,607.2778827977316,cn12_para_16,1
93,0.1261682242990654,1.8456820029665908,0.6142101374992649,0.1655456498380934,0.385,0.39963636363636335,0.43330074506507277,14.375045385508344,14.86448598130841,14.88755131610722,6.961126593278718,569.4820508341339,cn12_para_27,1
94,0.08754208754208755,1.5086730182827146,0.572225116776675,0.17299515418974803,0.364,0.3823387096774195,0.4159811660517085,14.85,15.016835016835017,14.950951321966889,6.249095969658527,619.8913943021687,cn12_para_46,1
95,0.14285714285714285,1.927248223318863,0.6260746255596429,0.1654484793835311,0.36000000000000004,0.3729323308270681,0.43494262052438276,14.808286074354127,14.005494505494505,14.106213017751479,7.016519600745245,547.0353822002173,cn13_para_5,1
96,0.09570957095709572,1.6660064699021355,0.5893337936173033,0.16549494300843764,0.39666666666666667,0.40141732283464604,0.45411449523699016,14.75710879593635,15.092409240924093,15.121287825475019,7.87630473434151,534.5881122765742,cn13_para_9,1
97,0.07341772151898734,1.45914835573722,0.5631978870969718,0.16822098185303733,0.35142857142857137,0.35901734104046196,0.41047590084398583,14.376180324933529,13.478481012658229,13.53773650239619,5.973489051646841,639.7692677455535,cn13_para_12,1
98,0.06905370843989769,1.3654486910452688,0.5521860189800303,0.1727559587679697,0.3885714285714286,0.3860818713450292,0.4185259309225585,14.376604008411658,14.51918158567775,14.49709186351706,6.332960169984055,585.4226489884289,cn13_para_23,1
99,0.05202312138728324,1.1851684595265972,0.5271733103381233,0.17414274235992294,0.36999999999999994,0.36591489361702284,0.4099394852556388,14.680763857055842,14.626204238921002,14.476386138613861,5.974485406357112,636.1722743827057,cn13_para_25,1
100,0.052313883299798795,1.1662593904422671,0.5247723757450068,0.17624807545498125,0.3577777777777777,0.36790178571428694,0.41259103722322865,14.45345232503523,14.742454728370221,14.751540041067763,6.079049232793992,581.841147488553,cn14_para_5,1
101,0.06845238095238096,1.2547528688569562,0.5390122570648939,0.18247261840911097,0.38666666666666666,0.3749825783972134,0.41132517104856536,14.17722346786248,13.678571428571429,13.656277687273143,6.02893872347487,624.1142290249434,cn14_para_10,1
102,0.09293680297397769,1.5242769021242308,0.5753426059839534,0.17477394609775848,0.388,0.37772727272727236,0.4111973855110073,14.611160670036673,14.736059479553903,14.496062807593157,6.01616700204941,617.7360732991528,cn14_para_13,1
103,0.07758620689655173,1.447351922031023,0.5631788847694382,0.17186995694545534,0.3833333333333333,0.3888963210702348,0.4371266616888921,14.239956958393114,14.301724137931034,14.026275205996539,7.1173657560752694,572.2354340071344,cn14_para_17,1
104,0.15625,1.976423537605237,0.6342395240151787,0.16594399527383555,0.39999999999999997,0.4106306306306304,0.45095493295519423,13.510396275329349,14.73125,14.653353802550779,7.741773054874881,483.59375000000006,cn14_para_26,1
105,0.10843373493975904,1.7110554764160903,0.59734753116173,0.16803796784532832,0.37,0.38839999999999963,0.4193151316271411,14.989509048841557,14.393574297188755,14.488932517578302,6.377071795410906,608.0547087950196,cn14_para_34,1
106,0.10909090909090909,1.618079669911781,0.5892238207099081,0.1753638156995247,0.37,0.3771929824561404,0.41673221993544907,14.694008433136672,14.55,14.516840882694542,6.2172244640422205,584.7107438016528,cn14_para_35,1
107,0.08417508417508418,1.4506471329641486,0.5653367152507246,0.17578087193718428,0.37600000000000006,0.37733870967741884,0.42070204296838815,15.061363636363636,14.851851851851851,14.887043512043512,6.405400395272621,557.0860116314662,cn14_para_40,1
108,0.07947019867549669,1.3810448103562465,0.5565352329481172,0.17881593771793924,0.38999999999999996,0.39849802371541587,0.42082349322646323,16.01759779025216,16.096026490066226,16.05710839119689,6.362436791475407,564.6682163063023,cn14_para_44,1
109,0.06467661691542288,1.2967621369399227,0.5433373751464126,0.1753544490935078,0.36499999999999994,0.35954674220963145,0.40740030054989945,13.655048819676184,13.587064676616915,13.507443892802712,5.908839206411666,632.2863295462984,cn15_para_1,1
110,0.07911392405063292,1.40635987615753,0.5592460025867341,0.1763236688616158,0.37999999999999995,0.366666666666667,0.41287141380859016,13.934871099050204,14.231012658227849,14.235973597359736,6.123725305199934,605.4718795064894,cn15_para_2,1
111,0.06989247311827956,1.3480372031495529,0.5504569972427025,0.17488251053217246,0.35999999999999993,0.3684210526315787,0.41452790125906724,13.531746031746032,13.370967741935484,13.394989941194677,6.150988886635019,601.225575211007,cn15_para_3,1
112,0.06561679790026247,1.2807887989463997,0.5416430240503575,0.17759407199725227,0.36571428571428566,0.3741566265060242,0.4190096294673603,13.839541716428421,13.742782152230971,13.761550935181482,6.351133558784625,611.0456665357775,cn15_para_13,1
113,0.0859106529209622,1.465525954401373,0.5673704235212763,0.17558781100180246,0.368,0.3688429752066126,0.41395084378912045,14.54258409785933,13.450171821305842,13.424588900308326,6.10531478309387,595.8833740744677,cn15_para_16,1
114,0.07336956521739131,1.4074722948852547,0.5578521663451453,0.1723203653922993,0.3857142857142857,0.3809404388714741,0.42324580489801217,14.814614343707714,14.728260869565217,14.533402523402524,6.505712472709397,565.0401701323252,cn15_para_17,1
115,0.12745098039215685,1.8203641092364127,0.6126406590661296,0.16771487764449555,0.4,0.38980645161290384,0.4319629870569143,17.737735849056605,15.642156862745098,15.691502192982457,6.9143468028695425,573.3371780084583,cn15_para_19,1
116,0.07142857142857142,1.3627702877384937,0.5524862689952417,0.1747348753398981,0.3857142857142857,0.3884444444444456,0.4186367416743376,15.105481294155426,14.483516483516484,14.403317325154365,6.326872225481163,606.3579277864993,cn15_para_22,1
117,0.2441860465116279,2.264488237272207,0.6834946256400193,0.16361107663669583,0.34,0.32324324324324333,0.4130245421910203,13.5055981927338,13.081395348837209,13.123009996297668,6.0987055031746165,548.9453758788534,cn15_para_30,1
118,0.19672131147540983,2.172857905020445,0.6615403639482613,0.16222495807076465,0.38,0.38767123287671273,0.43203242237987205,14.721952908587259,15.5,15.533663022731217,6.86694135279058,520.0214995968824,cn15_para_35,1
119,0.08734939759036145,1.59158176985051,0.5800547012285866,0.16656973352067772,0.4033333333333333,0.38233215547703187,0.432968423234452,15.616240799888903,15.325301204819278,15.417755681818182,6.906275720730554,552.5112498185514,cn16_para_4,1
120,0.045454545454545456,1.1481209945740989,0.5213873417981666,0.17063930747260944,0.36666666666666664,0.36723259762309046,0.42302455125855465,13.249724314603691,13.10501567398119,13.12501679839141,6.479111916687607,643.7141930602097,cn16_para_19,1
121,0.10040160642570281,1.5843106263111948,0.5833988772121075,0.1738591254074187,0.38,0.3901000000000003,0.4322063062956417,14.466972034715525,14.598393574297189,14.740325464949928,6.8857098081266885,559.9909678876148,cn16_para_35,1
122,0.12272727272727273,1.8203396286507536,0.6110612639972257,0.16604122696859056,0.385,0.39274853801169646,0.44585819288802453,15.19047619047619,15.413636363636364,15.112324621087701,7.5346542991189835,517.7685950413223,cn16_para_41,1
